# f       1
  8  9  1.105186E-01
  8 10  1.309397E-01
  7 11 -1.836049E-01
  8 11  3.997922E-01
  7 12 -1.869241E+00
  8 12 -4.941553E-01
  7 13 -3.871972E-01
  7 14 -2.790487E-01
  8 13  5.354660E-02
  8 14 -7.716043E-02
  9 11 -1.308726E+00
 10 11  1.970212E+00
  9 12  1.441397E-01
 10 12  7.208886E-03
  9 13 -1.484144E+00
  9 14  4.200530E-01
 10 13  1.446727E-01
 10 14  3.891842E-02
 11 12  3.082328E-01
 11 13 -3.501225E-01
 11 14  6.907821E-01
 12 13  1.515209E+00
 12 14 -1.949635E+00
  2  3 -1.057000E+01
  4  5  1.855000E+01
  4  6 -9.350000E+00
  5  6  1.620000E+01
  7  8 -1.057000E+01
  9 10 -1.057000E+01
 13 14 -1.057000E+01
# f       4
  1  2  2.331420E+00
  1  3  7.425249E-01
  1  4  3.322738E-01
  1  5 -2.191564E-02
  1  6 -6.622964E-02
  1  7  9.890983E-02
  1  8 -1.326379E-02
  1  9  5.223738E-02
  1 10 -3.707448E-03
  1 11 -1.739117E-02
  1 12  2.773794E-02
  1 13  2.645968E-02
  1 14 -8.762196E-02
  2  4 -1.169561E+00
  2  5  1.755913E+00
  2  6  7.048135E-01
  3  4  1.875887E+00
  3  5 -1.100950E+00
  3  6 -5.393946E-01
  2  7 -7.804391E-02
  2  8 -2.142558E-02
  3  7  2.016584E-01
  3  8 -2.743405E-02
  2  9 -1.046798E-01
  2 10  6.125405E-02
  3  9  9.024688E-02
  3 10 -2.086572E-02
  2 11  8.715019E-02
  3 11 -3.753022E-02
  2 12 -6.806650E-02
  3 12  4.942994E-02
  2 13  2.241029E-01
  2 14 -1.263467E-01
  3 13 -5.820957E-02
  3 14 -7.058589E-02
  4  7 -8.299774E-01
  4  8  1.201507E+00
  5  7  8.836179E-01
  5  8 -2.776084E-01
  6  7  3.197145E-01
  6  8  1.919859E-02
  4  9  1.741142E-01
  4 10 -1.033245E-01
  5  9  1.259674E-01
  5 10  3.109154E-02
  6  9  2.179790E-03
  6 10  2.823254E-02
  4 11 -2.034364E-01
  5 11  5.684646E-02
  6 11  6.047535E-02
  4 12  1.974535E+00
  5 12 -2.271848E-01
  6 12 -1.799098E-02
  4 13 -3.287978E-01
  4 14  6.638942E-02
  5 13  1.248074E-02
  5 14 -2.977267E-01
  6 13  1.190667E-01
  6 14 -2.142600E-01
  7  9  2.915921E-01
  7 10 -1.107190E-01
  8  9  1.038014E-01
  8 10  1.312053E-01
  7 11 -2.116033E-01
  8 11  3.794357E-01
  7 12 -1.510352E+00
  8 12 -3.687752E-01
  7 13 -3.786820E-01
  7 14 -2.457485E-01
  8 13  4.899407E-02
  8 14 -7.737359E-02
  9 11 -1.244734E+00
 10 11  1.965662E+00
  9 12  1.483133E-01
 10 12  1.026702E-02
  9 13 -1.436926E+00
  9 14  4.095571E-01
 10 13  1.280864E-01
 10 14  3.732485E-02
 11 12  2.837239E-01
 11 13  1.214962E-01
 11 14  4.913913E-01
 12 13  1.499977E+00
 12 14 -1.996903E+00
  2  3 -1.057000E+01
  4  5  1.855000E+01
  4  6 -9.350000E+00
  5  6  1.620000E+01
  7  8 -1.057000E+01
  9 10 -1.057000E+01
 13 14 -1.057000E+01
# f       5
  1  2  2.363591E+00
  1  3  8.049132E-01
  1  4  3.214312E-01
  1  5  1.065514E-02
  1  6 -5.004557E-02
  1  7  8.945924E-02
  1  8 -1.212661E-02
  1  9  4.966268E-02
  1 10 -1.497305E-03
  1 11 -2.433021E-02
  1 12  3.922640E-02
  1 13  3.346057E-02
  1 14 -8.832262E-02
  2  4 -1.075448E+00
  2  5  1.937857E+00
  2  6  6.944449E-01
  3  4  1.923809E+00
  3  5 -1.024685E+00
  3  6 -5.079707E-01
  2  7 -8.079691E-02
  2  8 -1.847036E-02
  3  7  2.014707E-01
  3  8 -2.898265E-02
  2  9 -1.033356E-01
  2 10  5.660287E-02
  3  9  9.192966E-02
  3 10 -1.770710E-02
  2 11  8.381492E-02
  3 11 -4.655099E-02
  2 12 -5.207718E-02
  3 12  6.480640E-02
  2 13  2.246426E-01
  2 14 -1.282819E-01
  3 13 -5.181698E-02
  3 14 -7.572663E-02
  4  7 -8.492982E-01
  4  8  1.221367E+00
  5  7  8.745063E-01
  5  8 -3.122750E-01
  6  7  2.746084E-01
  6  8  1.185002E-02
  4  9  1.741388E-01
  4 10 -9.865106E-02
  5  9  1.199839E-01
  5 10  3.778076E-02
  6  9 -1.214528E-03
  6 10  2.675869E-02
  4 11 -2.141587E-01
  5 11  3.789693E-02
  6 11  4.980197E-02
  4 12  1.895588E+00
  5 12 -1.876248E-01
  6 12  2.019516E-02
  4 13 -3.128811E-01
  4 14  4.513300E-02
  5 13  3.629299E-02
  5 14 -2.985111E-01
  6 13  1.260878E-01
  6 14 -2.053612E-01
  7  9  2.905624E-01
  7 10 -9.430619E-02
  8  9  9.475141E-02
  8 10  1.333072E-01
  7 11 -2.320051E-01
  8 11  3.492181E-01
  7 12 -9.056023E-01
  8 12 -4.698702E-01
  7 13 -3.939590E-01
  7 14 -2.206822E-01
  8 13  6.793141E-02
  8 14 -5.603972E-02
  9 11 -1.072011E+00
 10 11  1.943172E+00
  9 12  1.490465E-01
 10 12  7.652823E-03
  9 13 -1.467321E+00
  9 14  3.954331E-01
 10 13  7.177561E-02
 10 14  5.832084E-02
 11 12  2.051192E-01
 11 13  1.961893E+00
 11 14  2.517841E-01
 12 13  1.547888E+00
 12 14 -2.015302E+00
  2  3 -1.057000E+01
  4  5  1.855000E+01
  4  6 -9.350000E+00
  5  6  1.620000E+01
  7  8 -1.057000E+01
  9 10 -1.057000E+01
 13 14 -1.057000E+01
# f       6
  1  2  2.295987E+00
  1  3  9.228325E-01
  1  4  3.197266E-01
  1  5  1.226563E-02
  1  6 -4.708342E-02
  1  7  8.547906E-02
  1  8 -1.133162E-02
  1  9  4.940518E-02
  1 10 -7.710750E-04
  1 11 -2.887699E-02
  1 12  4.514644E-02
  1 13  2.959928E-02
  1 14 -8.712208E-02
  2  4 -1.098497E+00
  2  5  1.875899E+00
  2  6  7.703149E-01
  3  4  1.859048E+00
  3  5 -8.633333E-01
  3  6 -5.008091E-01
  2  7 -9.018020E-02
  2  8 -1.772838E-02
  3  7  1.957011E-01
  3  8 -2.364618E-02
  2  9 -1.071459E-01
  2 10  5.337594E-02
  3  9  9.320464E-02
  3 10 -1.596445E-02
  2 11  8.198831E-02
  3 11 -5.244582E-02
  2 12 -3.875046E-02
  3 12  7.294634E-02
  2 13  2.300801E-01
  2 14 -1.276206E-01
  3 13 -5.500042E-02
  3 14 -7.897103E-02
  4  7 -8.178366E-01
  4  8  1.270984E+00
  5  7  8.533087E-01
  5  8 -3.256967E-01
  6  7  2.704300E-01
  6  8  2.376847E-02
  4  9  1.800631E-01
  4 10 -9.471320E-02
  5  9  1.186252E-01
  5 10  3.918095E-02
  6  9  9.783237E-05
  6 10  2.635345E-02
  4 11 -2.217329E-01
  5 11  2.488508E-02
  6 11  4.396395E-02
  4 12  1.866286E+00
  5 12 -1.745310E-01
  6 12  5.008780E-02
  4 13 -3.165550E-01
  4 14  1.774990E-02
  5 13  2.523954E-02
  5 14 -2.984124E-01
  6 13  1.286184E-01
  6 14 -2.220904E-01
  7  9  3.037944E-01
  7 10 -7.484215E-02
  8  9  9.842693E-02
  8 10  1.341377E-01
  7 11 -2.194846E-01
  8 11  3.383295E-01
  7 12 -3.911095E-01
  8 12 -7.215015E-01
  7 13 -4.341078E-01
  7 14 -2.189061E-01
  8 13  6.325282E-02
  8 14 -5.745495E-02
  9 11 -9.555494E-01
 10 11  1.918175E+00
  9 12  1.492683E-01
 10 12  3.073702E-04
  9 13 -1.499881E+00
  9 14  3.911666E-01
 10 13  4.906500E-02
 10 14  6.069035E-02
 11 12  1.444759E-01
 11 13  2.958812E+00
 11 14 -4.197831E-02
 12 13  1.590150E+00
 12 14 -2.073358E+00
  2  3 -1.057000E+01
  4  5  1.855000E+01
  4  6 -9.350000E+00
  5  6  1.620000E+01
  7  8 -1.057000E+01
  9 10 -1.057000E+01
 13 14 -1.057000E+01
# f       7
  1  2  2.203887E+00
  1  3  9.547443E-01
  1  4  3.330153E-01
  1  5  1.419145E-02
  1  6 -5.591830E-02
  1  7  9.405672E-02
  1  8 -1.305707E-02
  1  9  5.015966E-02
  1 10  7.629023E-06
  1 11 -2.783656E-02
  1 12  3.694863E-02
  1 13  2.326895E-02
  1 14 -8.784644E-02
  2  4 -1.128318E+00
  2  5  1.647662E+00
  2  6  7.307711E-01
  3  4  1.810022E+00
  3  5 -4.818326E-01
  3  6 -4.705191E-01
  2  7 -8.631713E-02
  2  8 -2.264806E-02
  3  7  1.916004E-01
  3  8 -1.176762E-02
  2  9 -1.059411E-01
  2 10  5.326269E-02
  3  9  9.121702E-02
  3 10 -1.636284E-02
  2 11  7.791520E-02
  3 11 -5.177332E-02
  2 12 -4.117491E-02
  3 12  6.985551E-02
  2 13  2.323381E-01
  2 14 -1.238112E-01
  3 13 -6.176900E-02
  3 14 -7.942312E-02
  4  7 -8.593754E-01
  4  8  1.294126E+00
  5  7  8.458860E-01
  5  8 -2.768724E-01
  6  7  2.878902E-01
  6  8  2.131562E-02
  4  9  1.765300E-01
  4 10 -9.461578E-02
  5  9  1.191472E-01
  5 10  3.617798E-02
  6  9 -5.354039E-04
  6 10  2.638835E-02
  4 11 -2.129954E-01
  5 11  1.896937E-02
  6 11  4.314922E-02
  4 12  1.810653E+00
  5 12 -1.746068E-01
  6 12  1.359255E-02
  4 13 -3.316250E-01
  4 14  1.646616E-02
  5 13  5.488943E-03
  5 14 -3.050000E-01
  6 13  1.173662E-01
  6 14 -2.139450E-01
  7  9  3.037303E-01
  7 10 -7.760090E-02
  8  9  1.059735E-01
  8 10  1.355772E-01
  7 11 -2.041663E-01
  8 11  3.352262E-01
  7 12 -5.914501E-01
  8 12 -7.604994E-01
  7 13 -4.604264E-01
  7 14 -2.479636E-01
  8 13  4.970197E-02
  8 14 -8.632324E-02
  9 11 -7.751398E-01
 10 11  1.880223E+00
  9 12  1.382689E-01
 10 12  5.800296E-04
  9 13 -1.475710E+00
  9 14  3.778122E-01
 10 13  5.174855E-02
 10 14  5.128389E-02
 11 12  1.354804E-01
 11 13  2.934514E+00
 11 14 -2.566961E-01
 12 13  1.527479E+00
 12 14 -1.980651E+00
  2  3 -1.057000E+01
  4  5  1.855000E+01
  4  6 -9.350000E+00
  5  6  1.620000E+01
  7  8 -1.057000E+01
  9 10 -1.057000E+01
 13 14 -1.057000E+01
# f       8
  1  2  2.123104E+00
  1  3  9.091866E-01
  1  4  3.688552E-01
  1  5 -1.704574E-03
  1  6 -8.451264E-02
  1  7  1.123352E-01
  1  8 -1.689482E-02
  1  9  5.493423E-02
  1 10  2.013772E-04
  1 11 -2.731432E-02
  1 12  2.915762E-02
  1 13  1.822584E-02
  1 14 -9.143641E-02
  2  4 -1.125492E+00
  2  5  1.379962E+00
  2  6  7.212537E-01
  3  4  1.730545E+00
  3  5 -2.523778E-01
  3  6 -5.062865E-01
  2  7 -7.583447E-02
  2  8 -2.636544E-02
  3  7  1.913764E-01
  3  8 -7.421365E-03
  2  9 -1.050670E-01
  2 10  5.440119E-02
  3  9  8.929106E-02
  3 10 -1.634776E-02
  2 11  8.053635E-02
  3 11 -4.977908E-02
  2 12 -5.303441E-02
  3 12  6.403649E-02
  2 13  2.285745E-01
  2 14 -1.147597E-01
  3 13 -6.173922E-02
  3 14 -7.934737E-02
  4  7 -8.504962E-01
  4  8  1.227129E+00
  5  7  8.554217E-01
  5  8 -2.066888E-01
  6  7  3.412593E-01
  6  8  1.629713E-02
  4  9  1.734213E-01
  4 10 -9.158043E-02
  5  9  1.239434E-01
  5 10  3.322141E-02
  6  9  1.144141E-03
  6 10  2.839579E-02
  4 11 -2.060872E-01
  5 11  1.855049E-02
  6 11  4.903941E-02
  4 12  1.739609E+00
  5 12 -1.634391E-01
  6 12 -2.392097E-02
  4 13 -3.270971E-01
  4 14  4.096124E-03
  5 13  6.377829E-03
  5 14 -3.192810E-01
  6 13  1.131092E-01
  6 14 -2.116117E-01
  7  9  3.062592E-01
  7 10 -8.251679E-02
  8  9  1.054970E-01
  8 10  1.308532E-01
  7 11 -1.970621E-01
  8 11  3.425566E-01
  7 12 -1.066067E+00
  8 12 -9.219690E-01
  7 13 -4.309160E-01
  7 14 -3.003765E-01
  8 13  6.649363E-02
  8 14 -1.073566E-01
  9 11 -6.616761E-01
 10 11  1.905501E+00
  9 12  1.387904E-01
 10 12  3.279722E-03
  9 13 -1.456548E+00
  9 14  3.773781E-01
 10 13  4.892455E-02
 10 14  5.137042E-02
 11 12  1.571968E-01
 11 13  2.592272E+00
 11 14 -2.097402E-01
 12 13  1.510869E+00
 12 14 -1.875281E+00
  2  3 -1.057000E+01
  4  5  1.855000E+01
  4  6 -9.350000E+00
  5  6  1.620000E+01
  7  8 -1.057000E+01
  9 10 -1.057000E+01
 13 14 -1.057000E+01
# f       9
  1  2  1.779693E+00
  1  3  8.078113E-01
  1  4  3.874915E-01
  1  5 -1.518511E-02
  1  6 -1.005226E-01
  1  7  1.170368E-01
  1  8 -2.170195E-02
  1  9  5.702776E-02
  1 10  1.775737E-04
  1 11 -2.604480E-02
  1 12  2.775208E-02
  1 13  1.545960E-02
  1 14 -9.015606E-02
  2  4 -1.191709E+00
  2  5  1.220469E+00
  2  6  6.483862E-01
  3  4  1.736594E+00
  3  5 -2.171045E-01
  3  6 -5.166012E-01
  2  7 -5.735478E-02
  2  8 -3.029409E-02
  3  7  1.855845E-01
  3  8 -1.321851E-02
  2  9 -1.036172E-01
  2 10  5.563683E-02
  3  9  8.784150E-02
  3 10 -1.532954E-02
  2 11  8.556711E-02
  3 11 -4.726291E-02
  2 12 -5.947105E-02
  3 12  6.154164E-02
  2 13  2.211592E-01
  2 14 -1.098667E-01
  3 13 -5.678530E-02
  3 14 -7.809155E-02
  4  7 -8.849350E-01
  4  8  1.212903E+00
  5  7  8.249994E-01
  5  8 -1.823736E-01
  6  7  3.450670E-01
  6  8  2.619545E-02
  4  9  1.754394E-01
  4 10 -9.075828E-02
  5  9  1.260641E-01
  5 10  3.178923E-02
  6  9  5.271819E-03
  6 10  2.828207E-02
  4 11 -2.071881E-01
  5 11  1.991513E-02
  6 11  5.108786E-02
  4 12  1.743685E+00
  5 12 -1.448163E-01
  6 12 -1.669120E-02
  4 13 -3.248254E-01
  4 14  4.090417E-03
  5 13  2.639163E-02
  5 14 -3.206201E-01
  6 13  1.120573E-01
  6 14 -2.063771E-01
  7  9  2.827262E-01
  7 10 -9.124572E-02
  8  9  1.014677E-01
  8 10  1.303006E-01
  7 11 -2.071744E-01
  8 11  3.581801E-01
  7 12 -1.425577E+00
  8 12 -1.177471E+00
  7 13 -3.504043E-01
  7 14 -3.048072E-01
  8 13  1.141389E-01
  8 14 -1.078813E-01
  9 11 -6.563092E-01
 10 11  1.942850E+00
  9 12  1.482548E-01
 10 12  1.609350E-03
  9 13 -1.436088E+00
  9 14  3.946815E-01
 10 13  5.220364E-02
 10 14  6.053250E-02
 11 12  1.652359E-01
 11 13  2.544319E+00
 11 14 -6.348552E-02
 12 13  1.565369E+00
 12 14 -1.892985E+00
  2  3 -1.057000E+01
  4  5  1.855000E+01
  4  6 -9.350000E+00
  5  6  1.620000E+01
  7  8 -1.057000E+01
  9 10 -1.057000E+01
 13 14 -1.057000E+01
# f      10
  1  2  1.649530E+00
  1  3  5.696596E-01
  1  4  3.747193E-01
  1  5 -3.426200E-02
  1  6 -1.013277E-01
  1  7  1.154221E-01
  1  8 -2.724703E-02
  1  9  5.555973E-02
  1 10 -1.573892E-03
  1 11 -2.195287E-02
  1 12  3.185159E-02
  1 13  1.648104E-02
  1 14 -8.884227E-02
  2  4 -1.062644E+00
  2  5  1.288308E+00
  2  6  6.554893E-01
  3  4  1.753503E+00
  3  5 -2.975123E-01
  3  6 -5.521088E-01
  2  7 -3.802791E-02
  2  8 -3.014119E-02
  3  7  1.888927E-01
  3  8 -2.624974E-02
  2  9 -9.782232E-02
  2 10  5.995661E-02
  3  9  8.720776E-02
  3 10 -1.723216E-02
  2 11  8.540330E-02
  3 11 -4.215084E-02
  2 12 -5.079262E-02
  3 12  6.368688E-02
  2 13  2.210536E-01
  2 14 -1.151599E-01
  3 13 -5.230236E-02
  3 14 -8.202811E-02
  4  7 -9.177300E-01
  4  8  1.178461E+00
  5  7  7.906129E-01
  5  8 -2.250201E-01
  6  7  3.348989E-01
  6  8  2.359009E-02
  4  9  1.715849E-01
  4 10 -9.313375E-02
  5  9  1.153856E-01
  5 10  2.931675E-02
  6  9  4.408160E-03
  6 10  2.863072E-02
  4 11 -1.949781E-01
  5 11  3.130883E-02
  6 11  5.398456E-02
  4 12  1.708872E+00
  5 12 -1.338325E-01
  6 12  1.086906E-02
  4 13 -3.152961E-01
  4 14 -4.798770E-03
  5 13  5.549165E-02
  5 14 -3.137581E-01
  6 13  1.292426E-01
  6 14 -2.157414E-01
  7  9  2.606017E-01
  7 10 -9.992434E-02
  8  9  8.073666E-02
  8 10  1.211108E-01
  7 11 -1.952144E-01
  8 11  3.439488E-01
  7 12 -1.644773E+00
  8 12 -1.603383E+00
  7 13 -3.025048E-01
  7 14 -2.969544E-01
  8 13  1.675047E-01
  8 14 -9.612409E-02
  9 11 -7.050406E-01
 10 11  1.883552E+00
  9 12  1.502980E-01
 10 12 -5.474991E-03
  9 13 -1.445614E+00
  9 14  4.034492E-01
 10 13  1.037505E-01
 10 14  6.006468E-02
 11 12  1.595551E-01
 11 13  2.806014E+00
 11 14  7.903856E-02
 12 13  1.607106E+00
 12 14 -1.886800E+00
  2  3 -1.057000E+01
  4  5  1.855000E+01
  4  6 -9.350000E+00
  5  6  1.620000E+01
  7  8 -1.057000E+01
  9 10 -1.057000E+01
 13 14 -1.057000E+01
